type,time,product_id,sequence,order_id,funds,size,price,side,order_type
received,2018-08-17T19:02:19.331000Z,BTC-USD,6639467846,7ca9d0c6-29c3-4bbc-9ab1-3902b174a382,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:19.346000Z,BTC-USD,6639467849,dd1a7013-754c-43ae-bc18-fdf2b3fbc5d6,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:19.349000Z,BTC-USD,6639467851,ae62002b-fac9-4e1c-8d3b-858015df8df2,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:19.352000Z,BTC-USD,6639467853,9c5983e5-302a-4e46-845f-0d28a005308a,,0.02000000,6500.00000000,buy,limit
received,2018-08-17T19:02:19.369000Z,BTC-USD,6639467856,fa112f91-7bfe-434b-9efd-50c8c94834f5,,0.01604389,6498.43000000,buy,limit
received,2018-08-17T19:02:19.449000Z,BTC-USD,6639467859,fb76c8d8-2a4b-451b-87ec-40b9609e0168,,1.90000000,6507.00000000,sell,limit
received,2018-08-17T19:02:19.477000Z,BTC-USD,6639467864,fb17a2af-0ad4-4814-a48b-1f7a51558c0e,,2.29793000,6506.91000000,sell,limit
received,2018-08-17T19:02:19.480000Z,BTC-USD,6639467866,1328063c-7f1b-4ad6-bc73-b586d004e05f,,1.31866000,6509.19000000,sell,limit
received,2018-08-17T19:02:19.512000Z,BTC-USD,6639467871,27ab2297-85a0-4a42-8482-fd66e073fd2c,,0.00150000,6647.94000000,sell,limit
received,2018-08-17T19:02:19.529000Z,BTC-USD,6639467873,af23290b-28ac-469d-8e11-d7853517475d,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:19.533000Z,BTC-USD,6639467875,0655402f-82e9-43f4-8983-e74dbbbbcba8,,0.00150000,6548.93000000,sell,limit
received,2018-08-17T19:02:19.566000Z,BTC-USD,6639467880,524c7365-1b85-4fc3-b5ce-39e244b117a2,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:19.576000Z,BTC-USD,6639467882,8b31b55e-d29b-4239-b099-94e74810e28e,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:19.589000Z,BTC-USD,6639467884,fe8240b4-3b86-4d38-9d4f-a09c50659dcb,,5.00000000,6511.80000000,sell,limit
received,2018-08-17T19:02:19.616000Z,BTC-USD,6639467887,c05f9fff-2387-4c48-8a8a-ca01e21ff7b3,,1.00000000,6500.27000000,buy,limit
received,2018-08-17T19:02:19.630000Z,BTC-USD,6639467891,511ed624-d206-4deb-8aa0-dc9e8e7e1058,,0.00150000,6647.94000000,sell,limit
received,2018-08-17T19:02:19.640000Z,BTC-USD,6639467893,d4055410-1244-44c7-876f-b3ffcb80c340,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:19.674000Z,BTC-USD,6639467895,077b6162-972e-4441-8474-faad2bdf9a03,,0.20000000,6506.01000000,sell,limit
received,2018-08-17T19:02:19.687000Z,BTC-USD,6639467897,d02fa782-e98c-48d8-a891-5106b7f858cb,,1.00000000,6510.28000000,sell,limit
received,2018-08-17T19:02:19.688000Z,BTC-USD,6639467899,56bf40b5-49a7-4a6d-b098-6cd8a2c9cfca,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:19.734000Z,BTC-USD,6639467903,ce654b91-6c54-4146-89e9-c67d9f262f95,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:19.740000Z,BTC-USD,6639467905,0707f444-e969-450c-8fee-70a23c787f14,,0.00100000,6547.01000000,sell,limit
received,2018-08-17T19:02:19.761000Z,BTC-USD,6639467908,53ee5b6e-0d73-4f4d-8eab-b8d7c0beafc0,,0.25000000,6499.47000000,buy,limit
received,2018-08-17T19:02:19.803000Z,BTC-USD,6639467912,5966e640-ef0f-4bbf-b7d3-4fcbc4177bb5,,0.01000000,6506.01000000,sell,limit
received,2018-08-17T19:02:19.811000Z,BTC-USD,6639467915,77b0bb60-5e9f-4e8d-a8c1-11c390bf2d5b,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:19.826000Z,BTC-USD,6639467922,643a6395-33cb-41c0-8c27-96ec1456ebb7,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:19.830000Z,BTC-USD,6639467924,333ec8ff-9402-4908-810c-a4827a7fea41,,0.09560000,6499.47000000,buy,limit
received,2018-08-17T19:02:19.832000Z,BTC-USD,6639467927,359e16e7-d5e3-420d-9019-47f6a950bf11,,0.20000000,6507.00000000,sell,limit
received,2018-08-17T19:02:19.861000Z,BTC-USD,6639467936,536a45e6-8e88-4e40-8945-2b8ae7575f2b,,0.25000000,6499.19000000,buy,limit
received,2018-08-17T19:02:19.874000Z,BTC-USD,6639467938,33e1dadd-de64-43e4-adfe-c8ec203eab35,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:19.883000Z,BTC-USD,6639467940,1d330837-d459-4e64-9660-8f1edcbb93e5,,0.07831700,6496.26000000,buy,limit
received,2018-08-17T19:02:19.904000Z,BTC-USD,6639467943,16672d5c-86fa-4e45-add5-db2dbf7eca4e,,0.20836100,6493.01000000,buy,limit
received,2018-08-17T19:02:19.917000Z,BTC-USD,6639467945,6b1d7c3a-236d-453d-a213-ad44d911c722,,0.07846100,6489.76000000,buy,limit
received,2018-08-17T19:02:19.919000Z,BTC-USD,6639467947,fa871a96-aae1-4fbe-b6b6-fba2e80021e8,,0.00150000,6647.94000000,sell,limit
received,2018-08-17T19:02:19.923000Z,BTC-USD,6639467949,a3567693-46c2-4a36-baa0-926f5e92211b,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:19.929000Z,BTC-USD,6639467951,abb640fe-8974-4cc2-bd8b-8f1c44248b95,,0.17493000,6486.52000000,buy,limit
received,2018-08-17T19:02:19.940000Z,BTC-USD,6639467953,0b76ec4d-3059-4833-b83a-e31b514424ad,,0.23630100,6483.28000000,buy,limit
received,2018-08-17T19:02:19.950000Z,BTC-USD,6639467956,9c9ac195-fe98-4f23-817f-d34cfc19a711,,1.56639200,6476.80000000,buy,limit
received,2018-08-17T19:02:19.956000Z,BTC-USD,6639467958,4c210c67-9c1e-4e89-8c04-6f6bef5de795,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:19.963000Z,BTC-USD,6639467961,ab156f43-f01a-4c1f-9f4a-5b2ed7276a88,,0.71113200,6473.56000000,buy,limit
received,2018-08-17T19:02:19.975000Z,BTC-USD,6639467963,08b7356c-7049-493e-84a8-b4c668b0c75d,,0.00150000,6515.98000000,sell,limit
received,2018-08-17T19:02:19.979000Z,BTC-USD,6639467965,4a907e81-ab8f-4221-98f6-f67110b8ff8b,,0.20908368,6492.14000000,buy,limit
received,2018-08-17T19:02:20.017000Z,BTC-USD,6639467969,ad3c6af1-5997-41d2-b2a6-826641a9d3ac,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:20.038000Z,BTC-USD,6639467971,40ab97e4-0523-4254-9f0b-ff4729b56214,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:20.146000Z,BTC-USD,6639467977,aaa4c234-f575-435d-a13f-cc675defdfe1,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:20.187000Z,BTC-USD,6639467980,a46c4f6d-ae02-4c0e-a9c9-e217fc6347d3,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:20.199000Z,BTC-USD,6639467982,d931d492-a8f3-4ea3-8bdc-e5717022df85,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:20.206000Z,BTC-USD,6639467984,c765aab9-3afd-45bf-8dcf-66dbbe0c3171,,0.20000000,6506.91000000,sell,limit
received,2018-08-17T19:02:20.236000Z,BTC-USD,6639467987,25e56d6c-2001-4688-81d9-d04fe74b05b8,,0.00150000,6647.94000000,sell,limit
received,2018-08-17T19:02:20.242000Z,BTC-USD,6639467990,42887c82-e3dd-4d0d-ae64-9a167bdd4d1c,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:20.284000Z,BTC-USD,6639467995,04dd4968-1e15-49c1-838b-39fd1b55d787,,0.02000000,6499.50000000,buy,limit
received,2018-08-17T19:02:20.300000Z,BTC-USD,6639467999,7a5da93b-9eeb-4708-8259-89122a99fd85,,0.09560000,6499.50000000,buy,limit
received,2018-08-17T19:02:20.319000Z,BTC-USD,6639468001,d7f57d54-5dc9-4cfa-b673-30b10c37a38c,,0.00150000,6548.94000000,sell,limit
received,2018-08-17T19:02:20.323000Z,BTC-USD,6639468003,2ca27d8f-6c66-4b3a-a974-43b3555bf0e9,,0.00150000,6581.99000000,sell,limit
received,2018-08-17T19:02:20.331000Z,BTC-USD,6639468005,04fc1862-e178-4699-8a61-027150ce4784,,0.00134595,6525.72000000,sell,limit
received,2018-08-17T19:02:20.391000Z,BTC-USD,6639468010,17b9a542-e6c2-4482-bcb3-bf69a41eca49,,0.00100000,6527.01000000,sell,limit
received,2018-08-17T19:02:20.396000Z,BTC-USD,6639468012,ae4e8a41-3913-47df-8281-d592d5e819f6,,0.01604389,6498.48000000,buy,limit
received,2018-08-17T19:02:20.401000Z,BTC-USD,6639468014,5c15c073-3c01-41ab-9a79-cba5ff59acda,,2.30216000,6502.22000000,buy,limit
received,2018-08-17T19:02:20.402000Z,BTC-USD,6639468016,754c354b-bdf8-4e96-b2d2-c36f5e9d2b54,,2.30239000,6506.52000000,sell,limit
received,2018-08-17T19:02:20.497000Z,BTC-USD,6639468018,5e34a7b6-2224-44e0-ac2d-7c138728afbb,,0.10000000,6507.00000000,sell,limit
received,2018-08-17T19:02:20.593000Z,BTC-USD,6639468023,bea92fa5-7552-4a48-bace-aae9eafa9ce4,,0.20000000,6506.57000000,sell,limit
received,2018-08-17T19:02:20.612000Z,BTC-USD,6639468025,eb5a2089-c595-416f-bab8-1c02ef05861b,,0.00150000,6515.99000000,sell,limit
received,2018-08-17T19:02:20.614000Z,BTC-USD,6639468027,e419d23f-3160-4d59-8615-5751c0390425,,0.00100000,6547.01000000,sell,limit
received,2018-08-17T19:02:20.645000Z,BTC-USD,6639468031,5c42c262-e1ca-4811-b0b4-f22e87fd641c,,0.00150000,6647.94000000,sell,limit
received,2018-08-17T19:02:20.733000Z,BTC-USD,6639468034,59c3feab-24b3-4fa2-bdfb-569ee38ea139,,0.00150000,6614.94000000,sell,limit
received,2018-08-17T19:02:20.749000Z,BTC-USD,6639468036,6b513f40-f55a-4e4e-ab34-026402839da3,,0.00150000,6548.93000000,sell,limit
